area,date,new_cases,new_deaths,IFR,R,AR,N,NPI 1,NPI 2,NPI 3,NPI 4,NPI 5,NPI 6,NPI 7,NPI 8,NPI 9,NPI 10
Area 3,2020-11-25 00:00:00+00:00,21.0,1.0,0.004886136474768545,0.7145483655244429,0.17984195400199116,22.031954459951915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-11-26 00:00:00+00:00,18.0,0.0,0.0053726771939669,0.7145483655244429,0.17464692151432745,26.718438512042294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-11-27 00:00:00+00:00,2.0,0.0,0.005797481276953974,0.7145483655244429,0.17240668067725515,19.555251506612592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-11-28 00:00:00+00:00,11.0,0.0,0.005798346487120011,0.7145483655244429,0.16383570539643297,18.770829740357343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-11-29 00:00:00+00:00,6.0,1.0,0.005727980708410036,0.7145483655244429,0.1657233585891112,18.531719640716915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-11-30 00:00:00+00:00,13.0,0.0,0.005773630566592743,0.7145483655244429,0.17229149021769477,17.01846204488806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-01 00:00:00+00:00,15.0,0.0,0.005583570077087287,0.7145483655244429,0.17694083359268165,17.75811695197018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-02 00:00:00+00:00,6.0,0.0,0.005427579288347108,0.7145483655244429,0.1805423113690851,15.596278696473613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-03 00:00:00+00:00,10.0,1.0,0.0054172807686700564,0.7145483655244429,0.1788583593271566,16.064895400362573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-04 00:00:00+00:00,7.0,0.0,0.0059239155251362766,0.7145483655244429,0.1779973294982421,14.130596020898158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-05 00:00:00+00:00,11.0,1.0,0.006033654445894533,0.7145483655244429,0.18096440503468203,15.334374031013049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-06 00:00:00+00:00,8.0,0.0,0.006170144888060247,0.7145483655244429,0.17991011712768237,15.598520725566186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-07 00:00:00+00:00,5.0,0.0,0.006390166875209581,0.7145483655244429,0.18843276908271445,14.264793631392259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-08 00:00:00+00:00,11.0,0.0,0.006912050315822413,0.7145483655244429,0.19159198450152007,11.387921547472112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-09 00:00:00+00:00,1.0,0.0,0.007203436207029937,0.7145483655244429,0.19240186969245907,12.216460387501275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-10 00:00:00+00:00,3.0,0.0,0.007231752809089174,0.7145483655244429,0.18566677108389396,11.749394581258487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-11 00:00:00+00:00,3.0,0.0,0.007189810477546291,0.7145483655244429,0.18416767638673467,11.625587183573627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-12 00:00:00+00:00,2.0,1.0,0.0066511977409002155,0.7145483655244429,0.17879618512680667,12.019169152441865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-13 00:00:00+00:00,4.0,0.0,0.006947402851864283,0.7145483655244429,0.1812621233956457,10.823555647776194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-14 00:00:00+00:00,5.0,0.0,0.00688675754034939,0.7145483655244429,0.18473562672725133,11.624981316161588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-15 00:00:00+00:00,2.0,0.0,0.0068886346790124385,0.7145483655244429,0.177670600240201,10.259248473504012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-16 00:00:00+00:00,3.0,0.0,0.00745291310279578,0.7145483655244429,0.17394103493405777,9.439537612169008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-17 00:00:00+00:00,1.0,0.0,0.007509264157302573,0.7145483655244429,0.1755545804684232,8.772770788958436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-18 00:00:00+00:00,0.0,0.0,0.007340105427938193,0.7145483655244429,0.1800167289023789,9.505316372843094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-19 00:00:00+00:00,1.0,0.0,0.0075524191385621916,0.7145483655244429,0.17449261748230985,9.677940251118375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-20 00:00:00+00:00,0.0,0.0,0.0075602787046590856,0.7145483655244429,0.1836073641499394,7.5437773795229415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-21 00:00:00+00:00,8.0,0.0,0.00798694215665896,0.7145483655244429,0.18624757559585386,7.072597901246239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-22 00:00:00+00:00,1.0,1.0,0.008374255380907844,0.7145483655244429,0.18940810536206193,6.770202703941427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-23 00:00:00+00:00,0.0,0.0,0.008402141850019964,0.7145483655244429,0.20172669067452104,7.532772145364282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-24 00:00:00+00:00,3.0,0.0,0.008588139297169086,0.7145483655244429,0.20258232988845948,6.9561257045107805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-25 00:00:00+00:00,1.0,0.0,0.008813226621965669,0.7145483655244429,0.20986807796709173,6.4343446010737395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-26 00:00:00+00:00,1.0,0.0,0.008320439151519593,0.7145483655244429,0.21819440108233895,5.534839288572402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-27 00:00:00+00:00,1.0,0.0,0.00797245036227504,0.7145483655244429,0.21501208109231307,7.2693643787952835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-28 00:00:00+00:00,2.0,0.0,0.007977377891465496,0.7145483655244429,0.20915537150180954,8.223643241314239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-29 00:00:00+00:00,3.0,0.0,0.0083763503622643,0.7145483655244429,0.20728281348867403,8.150000987696401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-30 00:00:00+00:00,3.0,0.0,0.008209865235209819,0.7145483655244429,0.20528340866754397,8.43293403123618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2020-12-31 00:00:00+00:00,1.0,0.0,0.00808551705652059,0.7145483655244429,0.20327492673647854,5.620148213863547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2021-01-01 00:00:00+00:00,1.0,0.0,0.008180421802787281,0.7145483655244429,0.208057005153428,5.3957493785368165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2021-01-02 00:00:00+00:00,0.0,0.0,0.008522915029312742,0.7145483655244429,0.21122019165908115,6.453211252736432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2021-01-03 00:00:00+00:00,2.0,0.0,0.008643640280743313,0.7145483655244429,0.21846183526145213,7.484893878328396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2021-01-04 00:00:00+00:00,1.0,0.0,0.008878848645689611,0.7145483655244429,0.21750678546645671,5.984649615246604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2021-01-05 00:00:00+00:00,2.0,0.0,0.009003838722575486,0.7145483655244429,0.2147111703906287,6.429120155794486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2021-01-06 00:00:00+00:00,3.0,0.0,0.009140776454154193,0.7145483655244429,0.20634115744451728,5.588390010692519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 3,2021-01-07 00:00:00+00:00,2.0,0.0,0.009038839807532227,0.7145483655244429,0.20071191547807904,9.513301150563162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Area 4,2020-08-01 00:00:00+00:00,0.0,0.0,0.021037336293528743,1.8539587565352649,0.2064798391499584,35.233029273466315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-02 00:00:00+00:00,0.0,0.0,0.021037336293528743,1.8539587565352649,0.2064798391499584,40.251654347761175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-03 00:00:00+00:00,0.0,0.0,0.021037336293528743,1.8539587565352649,0.2064798391499584,45.985136990528275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-04 00:00:00+00:00,0.0,0.0,0.021037336293528743,1.8539587565352649,0.2064798391499584,52.53530217088503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-05 00:00:00+00:00,0.0,0.0,0.021037336293528743,1.8539587565352649,0.2064798391499584,60.0184789001428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-06 00:00:00+00:00,0.0,0.0,0.021037336293528743,1.8539587565352649,0.2064798391499584,68.56756620090842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-07 00:00:00+00:00,0.0,0.0,0.021037336293528743,1.8539587565352649,0.2064798391499584,78.33439335472347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-08 00:00:00+00:00,0.0,0.0,0.020859142811307706,1.8539587565352649,0.21060999603382394,80.38734087003793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-09 00:00:00+00:00,0.0,0.0,0.02064568980718992,1.8539587565352649,0.2064004567866212,96.88505079804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-10 00:00:00+00:00,0.0,0.0,0.020684654780127182,1.8539587565352649,0.20438915812462674,113.91405053246156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-11 00:00:00+00:00,0.0,0.0,0.020814551840906633,1.8539587565352649,0.20644356119615614,130.0064665243978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-12 00:00:00+00:00,0.0,0.0,0.020766688418011204,1.8539587565352649,0.21028224480868057,146.53874439193223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-13 00:00:00+00:00,0.0,0.0,0.020520973674928826,1.8539587565352649,0.201404100351119,167.875285458594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-14 00:00:00+00:00,1.0,0.0,0.02048191821922924,1.8539587565352649,0.20340336880344057,191.58898061514464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-15 00:00:00+00:00,1.0,0.0,0.02033179672625643,1.8539587565352649,0.2067922787493577,222.4243280377261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-16 00:00:00+00:00,2.0,0.0,0.020008431457968937,1.8539587565352649,0.20164211776925153,251.34724046460053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-17 00:00:00+00:00,4.0,0.0,0.019995679500121155,1.8539587565352649,0.20217736610639592,286.7416090665504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-18 00:00:00+00:00,4.0,0.0,0.020207955000778963,1.8539587565352649,0.20001187308227897,328.35297402695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-19 00:00:00+00:00,4.0,1.0,0.01994980826692242,1.8539587565352649,0.20084607137988603,377.27245747277277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-20 00:00:00+00:00,11.0,0.0,0.019893681269957327,1.8539587565352649,0.20822625122408017,429.10569508133904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-21 00:00:00+00:00,38.0,0.0,0.02007339325196846,1.8539587565352649,0.21033479281385103,491.3274086227292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-22 00:00:00+00:00,39.0,0.0,0.020036824386345995,1.8539587565352649,0.21383698344197752,561.6162158722975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-23 00:00:00+00:00,60.0,0.0,0.020251039907630258,1.8539587565352649,0.22358401321404603,641.6816463451079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-24 00:00:00+00:00,24.0,3.0,0.02001960280114758,1.8539587565352649,0.2219425993341593,733.5651825668102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-25 00:00:00+00:00,128.0,0.0,0.019941576457591,1.8539587565352649,0.21944068635169803,837.9252495912403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-26 00:00:00+00:00,37.0,6.0,0.020009218918159412,1.0855983850606583,0.21777866686357694,560.6314083690845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Area 4,2020-08-27 00:00:00+00:00,36.0,3.0,0.020257181343451357,1.0855983850606583,0.22114682829566865,634.7196865353042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Area 4,2020-08-28 00:00:00+00:00,101.0,10.0,0.019869443098231347,1.0855983850606583,0.21544705451457502,687.975578437363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Area 4,2020-08-29 00:00:00+00:00,98.0,10.0,0.020024700593937725,0.8952443070257281,0.2115380333005342,586.3459512787646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Area 4,2020-08-30 00:00:00+00:00,35.0,13.0,0.019992807138537096,0.7474204388030896,0.21328555592778722,493.5575197630402,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-08-31 00:00:00+00:00,89.0,5.0,0.019851086969579476,0.7474204388030896,0.21519573065411748,488.13164492546196,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-01 00:00:00+00:00,99.0,9.0,0.01947828145545856,0.7474204388030896,0.2109989284673259,473.80150794808947,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-02 00:00:00+00:00,62.0,4.0,0.019674970976502525,0.7474204388030896,0.20553557131497288,449.34692420686406,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-03 00:00:00+00:00,38.0,13.0,0.020134731593729974,0.7474204388030896,0.20686945033162024,425.3546715373741,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-04 00:00:00+00:00,38.0,14.0,0.019984434305080317,0.7474204388030896,0.2034449439520473,398.2298324064739,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-05 00:00:00+00:00,255.0,10.0,0.020209664267713742,0.7474204388030896,0.20038635588819495,375.5696088270847,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-06 00:00:00+00:00,77.0,3.0,0.019790243719172446,0.7474204388030896,0.20134013676045917,355.30940258485543,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-07 00:00:00+00:00,85.0,2.0,0.020153053736982212,0.7474204388030896,0.2080079901340213,334.9350732472112,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-08 00:00:00+00:00,64.0,6.0,0.02041564455798243,0.7474204388030896,0.21853260871392405,317.71853648137613,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-09 00:00:00+00:00,244.0,3.0,0.020212933677126427,0.7474204388030896,0.22094698588351971,298.6733158719069,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-10 00:00:00+00:00,69.0,16.0,0.0203285475972628,0.7474204388030896,0.22452184625244137,284.10309780101574,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-11 00:00:00+00:00,87.0,7.0,0.02052118197134586,0.7474204388030896,0.22989709100608424,269.5077664182206,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-12 00:00:00+00:00,160.0,7.0,0.020930285388007563,0.7474204388030896,0.22918824686398956,252.5158610076797,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-13 00:00:00+00:00,68.0,9.0,0.020635099329737217,0.7474204388030896,0.23069695997032502,238.37254760144504,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-14 00:00:00+00:00,101.0,9.0,0.020434893363899895,0.7474204388030896,0.22026750475043239,225.64082172338684,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-15 00:00:00+00:00,45.0,6.0,0.02021109232462968,0.7474204388030896,0.22427026331972805,215.8837286437946,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-16 00:00:00+00:00,50.0,6.0,0.020066625080026854,0.7474204388030896,0.22109162464124973,204.01928859721085,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-17 00:00:00+00:00,47.0,16.0,0.020413202885414067,0.7474204388030896,0.22310490760232926,190.70980073646209,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-18 00:00:00+00:00,87.0,6.0,0.02061711581036717,0.7474204388030896,0.2315319714095182,181.29651683358006,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Area 4,2020-09-19 00:00:00+00:00,115.0,8.0,0.020350493374724957,0.5767046259105352,0.2312223753933591,133.00759775818773,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-09-20 00:00:00+00:00,149.0,14.0,0.020228139252447774,0.5767046259105352,0.2257923407111033,123.86124623832106,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-09-21 00:00:00+00:00,51.0,9.0,0.0201971763299504,0.5767046259105352,0.22926477953184943,115.2662594348233,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-09-22 00:00:00+00:00,18.0,7.0,0.02026237342223005,0.5767046259105352,0.2259831014948717,105.32904753908325,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-09-23 00:00:00+00:00,115.0,7.0,0.020240581322075058,0.5767046259105352,0.22164373066819357,96.46383307030494,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-09-24 00:00:00+00:00,28.0,6.0,0.020013312221814315,0.5767046259105352,0.2161345467965692,88.75127441878726,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-09-25 00:00:00+00:00,85.0,23.0,0.02001592323238525,0.5767046259105352,0.21779256268065755,77.93679663763783,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-09-26 00:00:00+00:00,70.0,3.0,0.020335023760184583,0.5767046259105352,0.22028206806769055,69.19152584226063,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-09-27 00:00:00+00:00,59.0,12.0,0.020131374770949968,0.5767046259105352,0.21508896640673836,65.44481157540089,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-09-28 00:00:00+00:00,42.0,15.0,0.019997355602614144,0.5767046259105352,0.21411460360982815,58.90468610017052,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-09-29 00:00:00+00:00,36.0,6.0,0.020315196966367893,0.5767046259105352,0.21727955268815255,51.31573292337807,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-09-30 00:00:00+00:00,16.0,7.0,0.019899037791269995,0.5767046259105352,0.2106291505649845,47.07970105704481,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-01 00:00:00+00:00,32.0,7.0,0.019925898184982093,0.5767046259105352,0.2082118910872687,42.08197807160844,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-02 00:00:00+00:00,9.0,3.0,0.019620677032593754,0.5767046259105352,0.2017689091779161,39.55112567907645,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-03 00:00:00+00:00,37.0,13.0,0.019566945167088408,0.5767046259105352,0.2007639554195772,36.801184484053536,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-04 00:00:00+00:00,46.0,4.0,0.019511253453183358,0.5767046259105352,0.2035735521939619,32.985115031029615,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-05 00:00:00+00:00,5.0,4.0,0.019789898718575453,0.5767046259105352,0.20375119905408276,28.355656102923565,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-06 00:00:00+00:00,25.0,3.0,0.019716582861957255,0.5767046259105352,0.2168921754789421,27.445269260956177,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-07 00:00:00+00:00,10.0,3.0,0.01988507324351266,0.5767046259105352,0.2195005029138046,24.62749534202343,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-08 00:00:00+00:00,10.0,5.0,0.01965626884912147,0.5767046259105352,0.2153318567911591,22.307499173317954,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-09 00:00:00+00:00,13.0,8.0,0.01951040969580994,0.5767046259105352,0.21258785155462231,19.960024237250366,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-10 00:00:00+00:00,22.0,4.0,0.019442734049983403,0.5767046259105352,0.2023618436606227,18.31680737650106,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-11 00:00:00+00:00,17.0,5.0,0.01943959254537989,0.5767046259105352,0.1943012885320102,15.970978723511763,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-12 00:00:00+00:00,14.0,2.0,0.019400285550528164,0.5767046259105352,0.18351516910304697,14.74922510647215,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-13 00:00:00+00:00,11.0,5.0,0.019596418818653347,0.5767046259105352,0.18527222394064827,14.26165952401811,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-14 00:00:00+00:00,11.0,2.0,0.019793475413423762,0.5767046259105352,0.18938694963210526,13.372428602357145,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-15 00:00:00+00:00,13.0,2.0,0.019559249176551167,0.5767046259105352,0.18995580684132232,13.822533823603118,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-16 00:00:00+00:00,10.0,4.0,0.019417581031588842,0.5767046259105352,0.1790233417850465,10.595422587456468,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-17 00:00:00+00:00,5.0,2.0,0.019041291902258575,0.5767046259105352,0.18759079980529536,11.53153945222375,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-18 00:00:00+00:00,11.0,3.0,0.01915381858660552,0.5767046259105352,0.17982046035370405,10.44300389588071,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-19 00:00:00+00:00,5.0,1.0,0.018799414628800283,0.5767046259105352,0.17951335876239935,7.984831758181649,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-20 00:00:00+00:00,2.0,1.0,0.018994204964440202,0.5767046259105352,0.18690764649918903,10.601544229288951,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-21 00:00:00+00:00,2.0,3.0,0.018539506498651364,0.5767046259105352,0.18810164586336064,7.895558464823759,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-22 00:00:00+00:00,11.0,0.0,0.018303063092533108,0.5767046259105352,0.18447383401767922,8.001432720214655,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-23 00:00:00+00:00,3.0,0.0,0.018719075820195802,0.5767046259105352,0.17713031211785832,6.462212639253274,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-24 00:00:00+00:00,5.0,2.0,0.018823651703255333,0.5767046259105352,0.17855315952138223,6.787912416965468,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-25 00:00:00+00:00,8.0,1.0,0.01888740244765863,0.5767046259105352,0.17828990033581163,5.494627781150977,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-26 00:00:00+00:00,2.0,1.0,0.018519078606110354,0.5767046259105352,0.18203396225206392,6.104076055104747,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Area 4,2020-10-27 00:00:00+00:00,0.0,2.0,0.01848205491206949,0.5767046259105352,0.18351367344524205,5.559693908706369,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
