area,date,new_cases,new_deaths,IFR,R,AR,N,NPI 1,NPI 2,NPI 3,NPI 4,NPI 5,NPI 6,NPI 7,NPI 8,NPI 9,NPI 10
Area 3,2020-09-19 00:00:00+00:00,266.0,8.0,0.009999998946547559,0.869024281441519,0.1999999987568522,385.4245946390446,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Area 3,2020-09-20 00:00:00+00:00,73.0,11.0,0.009999999031268655,0.8690242815402374,0.19999999872278051,374.5398227138766,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Area 3,2020-09-21 00:00:00+00:00,41.0,2.0,0.009999999146050282,0.8690242815402374,0.19999999874101462,364.2104237666318,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Area 3,2020-09-22 00:00:00+00:00,125.0,3.0,0.009999999283399117,0.8690242815402374,0.19999999884135594,354.3731296759424,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Area 3,2020-09-23 00:00:00+00:00,69.0,4.0,0.009999999233722435,0.8405342766938474,0.19999999880159022,333.5504345265973,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Area 3,2020-09-24 00:00:00+00:00,94.0,6.0,0.009999999174092484,0.8405342766938474,0.19999999897644488,324.4608675230939,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Area 3,2020-09-25 00:00:00+00:00,100.0,1.0,0.009999999243213289,0.7114969043458059,0.1999999990812815,266.6287773567095,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Area 3,2020-09-26 00:00:00+00:00,6.0,9.0,0.00999999928253863,0.7114969043458059,0.19999999894117676,257.72762738657053,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Area 3,2020-09-27 00:00:00+00:00,48.0,1.0,0.009999999232830304,0.7114969043458059,0.1999999988443477,246.51235401547828,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Area 3,2020-09-28 00:00:00+00:00,95.0,2.0,0.009999999347216312,0.7114969043458059,0.199999998959372,232.62957215398723,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Area 3,2020-09-29 00:00:00+00:00,127.0,4.0,0.009999999258448397,0.5825243963266441,0.19999999882401873,178.22832774061385,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-09-30 00:00:00+00:00,182.0,12.0,0.009999999279973873,0.5825243963266441,0.19999999873376317,166.1851277783489,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-01 00:00:00+00:00,98.0,7.0,0.009999999449375315,0.5825243963266441,0.199999998633675,153.70700363196113,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-02 00:00:00+00:00,131.0,2.0,0.009999999479520265,0.5825243963266441,0.199999998590486,140.2865256659835,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-03 00:00:00+00:00,64.0,7.0,0.009999999491145332,0.5825243963266441,0.19999999853066647,126.75300907880292,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-04 00:00:00+00:00,78.0,6.0,0.009999999558091537,0.5825243963266441,0.1999999987069548,114.11289088998048,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-05 00:00:00+00:00,24.0,8.0,0.00999999946918397,0.5825243963266441,0.19999999878118224,102.82162614850401,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-06 00:00:00+00:00,51.0,6.0,0.00999999959523058,0.5825243963266441,0.199999998687082,92.80568217437094,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-07 00:00:00+00:00,133.0,6.0,0.009999999627296313,0.5825243963266441,0.19999999855304715,83.84433155724257,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-08 00:00:00+00:00,11.0,10.0,0.009999999533772964,0.5825243963266441,0.1999999985235927,75.75744401570081,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-09 00:00:00+00:00,75.0,3.0,0.00999999944499967,0.5825243963266441,0.1999999985100075,68.43526986708022,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-10 00:00:00+00:00,67.0,2.0,0.009999999512265339,0.5825243963266441,0.19999999847505232,61.80733348770447,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-11 00:00:00+00:00,81.0,3.0,0.009999999546001942,0.5825243963266441,0.1999999983255962,55.81770478242411,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-12 00:00:00+00:00,41.0,10.0,0.009999999690482932,0.5825243963266441,0.19999999819564068,50.40935142245455,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-13 00:00:00+00:00,22.0,8.0,0.009999999644202034,0.5825243963266441,0.19999999805071464,45.526902978284895,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-14 00:00:00+00:00,20.0,4.0,0.009999999667448323,0.5825243963266441,0.19999999805002563,41.118051446331215,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-15 00:00:00+00:00,65.0,1.0,0.009999999595310479,0.5825243963266441,0.19999999812634148,37.136170424206675,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-16 00:00:00+00:00,23.0,5.0,0.009999999641179303,0.5825243963266441,0.1999999979865015,33.539841357800675,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-17 00:00:00+00:00,47.0,1.0,0.009999999494240075,0.5825243963266441,0.1999999979089404,30.291657693326176,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-18 00:00:00+00:00,42.0,4.0,0.009999999592203141,0.5825243963266441,0.19999999802768934,27.35793504629577,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-19 00:00:00+00:00,8.0,0.0,0.009999999662094625,0.5825243963266441,0.19999999793571163,24.708357630054376,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-20 00:00:00+00:00,6.0,2.0,0.009999999551254685,0.5825243963266441,0.19999999800739118,22.31542478754438,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-21 00:00:00+00:00,18.0,4.0,0.009999999531683916,0.5825243963266441,0.19999999811323232,20.154252305053877,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-22 00:00:00+00:00,13.0,0.0,0.009999999497792995,0.5825243963266441,0.1999999980781044,18.202379714678305,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-23 00:00:00+00:00,1.0,2.0,0.009999999509750146,0.5825243963266441,0.1999999982059399,16.439538844212997,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-24 00:00:00+00:00,16.0,3.0,0.009999999657929987,0.5825243963266441,0.19999999805606705,14.847418776087183,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-25 00:00:00+00:00,9.0,0.0,0.009999999621138886,0.5825243963266441,0.19999999815887737,13.409491682124726,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-26 00:00:00+00:00,7.0,2.0,0.009999999664206678,0.5825243963266441,0.19999999822656,12.110821354387296,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-27 00:00:00+00:00,4.0,1.0,0.009999999692004406,0.5825243963266441,0.19999999814067282,10.937925831237616,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-28 00:00:00+00:00,12.0,1.0,0.00999999969219855,0.5825243963266441,0.19999999835795068,9.878621632800268,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-29 00:00:00+00:00,4.0,2.0,0.009999999719113003,0.5825243963266441,0.1999999981732282,8.92190756417452,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-30 00:00:00+00:00,8.0,3.0,0.009999999805425715,0.5825243963266441,0.19999999812207317,8.057848146389551,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-10-31 00:00:00+00:00,5.0,1.0,0.009999999730205373,0.5825243963266441,0.19999999824083958,7.277470190882668,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-01 00:00:00+00:00,4.0,1.0,0.00999999971483454,0.5825243963266441,0.19999999826984227,6.572669476167098,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-02 00:00:00+00:00,2.0,0.0,0.00999999966383917,0.5825243963266441,0.19999999824254816,5.9361265792313365,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-03 00:00:00+00:00,4.0,2.0,0.009999999557035516,0.5825243963266441,0.19999999815607963,5.361230920921787,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-04 00:00:00+00:00,1.0,0.0,0.009999999546053552,0.5825243963266441,0.19999999821508416,4.842012143184028,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-05 00:00:00+00:00,0.0,0.0,0.009999999515618368,0.5825243963266441,0.19999999822901218,4.373078108709636,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-06 00:00:00+00:00,0.0,0.0,0.009999999487144393,0.5825243963266441,0.19999999817996583,3.9495588960504624,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-07 00:00:00+00:00,1.0,1.0,0.00999999963338985,0.5825243963266441,0.19999999815595332,3.5670562207319074,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-08 00:00:00+00:00,7.0,0.0,0.009999999761075533,0.5825243963266441,0.1999999983038586,3.2215977578325403,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-09 00:00:00+00:00,4.0,0.0,0.009999999856846256,0.5825243963266441,0.19999999822754963,2.9095958886945668,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-10 00:00:00+00:00,2.0,1.0,0.00999999996678213,0.5825243963266441,0.1999999982709962,2.6278104446657453,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-11 00:00:00+00:00,3.0,0.0,0.009999999914027988,0.5825243963266441,0.19999999812791405,2.3733150570419808,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-12 00:00:00+00:00,2.0,1.0,0.010000000017510096,0.5825243963266441,0.19999999813426717,2.1434667675164962,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-13 00:00:00+00:00,2.0,0.0,0.010000000008264015,0.5825243963266441,0.1999999978543674,1.935878580481464,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-14 00:00:00+00:00,0.0,0.0,0.010000000144522422,0.5825243963266441,0.19999999787834094,1.748394673109525,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-15 00:00:00+00:00,0.0,0.0,0.010000000425070826,0.5825243963266441,0.19999999795470952,1.579068007812861,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-16 00:00:00+00:00,3.0,0.0,0.010000000362918425,0.5825243963266441,0.19999999783062108,1.4261401108147593,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-17 00:00:00+00:00,0.0,0.0,0.010000000322923214,0.5825243963266441,0.1999999977340241,1.288022811895475,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-18 00:00:00+00:00,0.0,0.0,0.010000000440214424,0.5825243963266441,0.19999999784691855,1.1632817502094965,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-19 00:00:00+00:00,0.0,0.0,0.010000000357925016,0.5825243963266441,0.19999999814723066,1.050621478009891,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-20 00:00:00+00:00,0.0,0.0,0.01000000022355704,0.5825243963266441,0.19999999820075745,0.9488720078795214,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-21 00:00:00+00:00,3.0,0.0,0.010000000208449567,0.5825243963266441,0.1999999981712943,0.856976662065016,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-22 00:00:00+00:00,1.0,0.0,0.010000000131076294,0.5825243963266441,0.19999999800920853,0.7739810988377214,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-23 00:00:00+00:00,0.0,0.0,0.010000000124753355,0.5825243963266441,0.19999999797719742,0.6990234015886746,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-24 00:00:00+00:00,1.0,0.0,0.010000000079597532,0.5825243963266441,0.19999999793545217,0.6313251275606616,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-25 00:00:00+00:00,0.0,0.0,0.01000000014795924,0.5825243963266441,0.19999999781269992,0.5701832239471367,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-26 00:00:00+00:00,0.0,0.0,0.010000000322008767,0.5825243963266441,0.19999999775960098,0.5149627261902091,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-27 00:00:00+00:00,1.0,0.0,0.01000000028210931,0.5825243963266441,0.19999999760674403,0.4650901645209814,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-28 00:00:00+00:00,0.0,0.0,0.010000000142570638,0.5825243963266441,0.19999999746939126,0.42004760747475606,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-29 00:00:00+00:00,0.0,0.0,0.0100000000897648,0.5825243963266441,0.19999999761851417,0.3793672840980305,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-11-30 00:00:00+00:00,0.0,0.0,0.010000000080325061,0.5825243963266441,0.1999999975783997,0.3426267253506089,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-01 00:00:00+00:00,0.0,0.0,0.01000000006960489,0.5825243963266441,0.19999999766632956,0.30944437708184436,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-02 00:00:00+00:00,0.0,0.0,0.009999999969230108,0.5825243963266441,0.19999999778077246,0.27947563762668076,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-03 00:00:00+00:00,0.0,0.0,0.010000000010717852,0.5825243963266441,0.1999999978806221,0.252409278664072,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-04 00:00:00+00:00,0.0,0.0,0.010000000119045165,0.5825243963266441,0.19999999794237472,0.2279642137100575,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-05 00:00:00+00:00,0.0,0.0,0.010000000106514155,0.5825243963266441,0.1999999978238387,0.20588657823049403,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-06 00:00:00+00:00,0.0,0.0,0.010000000003722555,0.5825243963266441,0.19999999794345688,0.1859470941995215,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-07 00:00:00+00:00,0.0,0.0,0.009999999886479602,0.5825243963266441,0.1999999981396771,0.16793868802814138,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-08 00:00:00+00:00,0.0,0.0,0.009999999968120751,0.5825243963266441,0.199999998106617,0.15167434091181797,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-09 00:00:00+00:00,0.0,0.0,0.010000000003708695,0.5825243963266441,0.19999999832812937,0.13698514572292594,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-10 00:00:00+00:00,0.0,0.0,0.010000000143401933,0.5825243963266441,0.19999999830007892,0.12371855422065994,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-11 00:00:00+00:00,0.0,0.0,0.010000000210099795,0.5825243963266441,0.19999999840235333,0.11173679161003305,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-12 00:00:00+00:00,0.0,0.0,0.010000000204945144,0.5825243963266441,0.19999999850660097,0.1009154256851294,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-13 00:00:00+00:00,0.0,0.0,0.010000000191300616,0.5825243963266441,0.1999999983890438,0.09114207605071059,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-14 00:00:00+00:00,0.0,0.0,0.01000000014369832,0.5825243963266441,0.19999999823536124,0.08231524543716043,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-15 00:00:00+00:00,0.0,0.0,0.010000000139583664,0.5825243963266441,0.19999999816396258,0.07434326611531286,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-16 00:00:00+00:00,0.0,0.0,0.010000000027475153,0.5825243963266441,0.19999999809734093,0.06714334870787682,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-17 00:00:00+00:00,0.0,0.0,0.010000000077603299,0.5825243963266441,0.1999999981026169,0.06064072119443649,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-18 00:00:00+00:00,0.0,0.0,0.01000000005342354,0.5825243963266441,0.19999999802004112,0.054767853156944026,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-19 00:00:00+00:00,0.0,0.0,0.01000000009553434,0.5825243963266441,0.19999999802689036,0.04946375446371013,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-20 00:00:00+00:00,0.0,0.0,0.01000000012703551,0.5825243963266441,0.19999999799615603,0.04467334147865962,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-21 00:00:00+00:00,0.0,0.0,0.010000000168888993,0.5825243963266441,0.19999999784873101,0.04034686534786229,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-22 00:00:00+00:00,0.0,0.0,0.010000000111841635,0.5825243963266441,0.19999999769691412,0.03643939500152047,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-23 00:00:00+00:00,0.0,0.0,0.010000000071977674,0.5825243963266441,0.19999999785153502,0.03291035128334318,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-24 00:00:00+00:00,0.0,0.0,0.009999999950550491,0.5825243963266441,0.19999999782874162,0.029723084650668245,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-25 00:00:00+00:00,0.0,0.0,0.009999999898918864,0.5825243963266441,0.19999999785364092,0.026844495051108,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-26 00:00:00+00:00,0.0,0.0,0.009999999897647788,0.5825243963266441,0.19999999777178532,0.024244687979876518,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-27 00:00:00+00:00,0.0,0.0,0.009999999945666511,0.5825243963266441,0.19999999777422803,0.021896664302898102,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-28 00:00:00+00:00,0.0,0.0,0.009999999940357258,0.5825243963266441,0.19999999777036923,0.019776039501530403,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-29 00:00:00+00:00,0.0,0.0,0.010000000013011826,0.5825243963266441,0.1999999977909164,0.017860790602396995,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-30 00:00:00+00:00,0.0,0.0,0.009999999948164645,0.5825243963266441,0.19999999780320685,0.01613102787291926,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2020-12-31 00:00:00+00:00,0.0,0.0,0.010000000091810212,0.5825243963266441,0.19999999784465383,0.014568787227520707,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2021-01-01 00:00:00+00:00,0.0,0.0,0.010000000083884965,0.5825243963266441,0.19999999775562996,0.013157844893005807,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2021-01-02 00:00:00+00:00,0.0,0.0,0.00999999997004548,0.5825243963266441,0.19999999772895083,0.011883547889745305,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2021-01-03 00:00:00+00:00,0.0,0.0,0.00999999998412349,0.5825243963266441,0.19999999774852478,0.010732662814635007,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2021-01-04 00:00:00+00:00,0.0,0.0,0.009999999908278144,0.5825243963266441,0.19999999789918724,0.009693237231926999,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2021-01-05 00:00:00+00:00,0.0,0.0,0.01000000011103973,0.5825243963266441,0.19999999801788165,0.008754476973328186,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2021-01-06 00:00:00+00:00,0.0,0.0,0.01000000018464405,0.5825243963266441,0.1999999979053243,0.007906632690384812,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 3,2021-01-07 00:00:00+00:00,0.0,0.0,0.010000000071312853,0.5825243963266441,0.1999999978804604,0.00714089953314139,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Area 4,2020-08-01 00:00:00+00:00,0.0,0.0,0.01,1.75,0.2,57.307555543614185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-02 00:00:00+00:00,0.0,0.0,0.01,1.75,0.2,64.36618090694861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-03 00:00:00+00:00,0.0,0.0,0.01,1.75,0.2,72.29422377635672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-04 00:00:00+00:00,0.0,0.0,0.01,1.75,0.2,81.19877112146204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-05 00:00:00+00:00,0.0,0.0,0.01,1.75,0.2,91.20009991437033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-06 00:00:00+00:00,0.0,0.0,0.01,1.75,0.2,102.43330175464567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-07 00:00:00+00:00,0.0,0.0,0.01,1.75,0.2,115.05010760086884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-08 00:00:00+00:00,0.0,0.0,0.009999999899754452,1.75,0.19999999993719356,109.49578076381303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-09 00:00:00+00:00,0.0,0.0,0.009999999817817934,1.75,0.19999999985807362,133.46530171360382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-10 00:00:00+00:00,0.0,0.0,0.009999999848243745,1.75,0.19999999990699252,154.15723394977502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-11 00:00:00+00:00,1.0,0.0,0.00999999973136676,1.75,0.19999999985166872,172.8312539598431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-12 00:00:00+00:00,1.0,0.0,0.009999999874447562,1.75,0.19999999999567455,192.62815891165877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-13 00:00:00+00:00,0.0,0.0,0.00999999984931682,1.75,0.19999999997939338,215.7022488468195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-14 00:00:00+00:00,3.0,0.0,0.00999999981393721,1.75,0.19999999994621082,242.42411361903572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-15 00:00:00+00:00,14.0,0.0,0.00999999987100761,1.75,0.20000000003088594,272.6069014826956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-16 00:00:00+00:00,3.0,0.0,0.00999999983276061,1.75,0.1999999999412222,306.32224436197066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-17 00:00:00+00:00,13.0,0.0,0.009999999890355084,1.75,0.20000000001960466,344.0382619243074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-18 00:00:00+00:00,15.0,0.0,0.009999999946203477,1.75,0.20000000001614546,386.3943783134164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-19 00:00:00+00:00,30.0,0.0,0.009999999740361934,1.75,0.2000000000323034,434.0096673657672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-20 00:00:00+00:00,5.0,0.0,0.009999999690192048,1.75,0.19999999997380652,487.5207653187491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-21 00:00:00+00:00,29.0,0.0,0.009999999598389122,1.75,0.20000000000107232,547.6278400827315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 4,2020-08-22 00:00:00+00:00,22.0,0.0,0.009999999652880792,1.75,0.20000000013169592,615.1380426071964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
